event_id,customer_id,event_date,event_type,feature_used,session_duration_sec,pages_viewed
6357,778,2024-05-10,login,billing,3562,21
6358,778,2024-02-14,api_call,analytics,3416,22
6359,778,2023-11-29,login,billing,254,5
6360,778,2023-02-21,upgrade_inquiry,analytics,1072,30
6361,778,2023-10-28,upgrade_inquiry,,573,3
6362,778,2024-06-24,support_ticket,reports,1499,3
6363,778,2024-03-14,page_view,integrations,2100,14
6364,779,2023-01-01,support_ticket,dashboard,2588,26
6365,779,2022-08-24,login,integrations,592,12
6366,779,2022-08-23,support_ticket,billing,1356,19
6367,779,2023-09-18,api_call,billing,807,20
6368,779,2023-04-12,feature_use,dashboard,3156,29
6369,779,2024-01-01,export,billing,3347,14
6370,779,2022-01-24,login,analytics,2907,25
6371,779,2022-11-04,export,api,14,20
6372,779,2022-07-04,export,api,3477,12
6373,779,2023-08-12,page_view,integrations,2536,27
6374,779,2023-03-08,page_view,dashboard,1830,26
6375,780,2023-08-24,login,reports,2885,8
6376,780,2024-07-01,export,dashboard,922,5
6377,780,2023-11-04,feature_use,api,1028,12
6378,780,2024-01-16,feature_use,integrations,2823,16
6379,780,2023-12-23,support_ticket,integrations,3357,14
6380,780,2024-01-31,page_view,dashboard,3243,5
6381,780,2024-02-28,page_view,settings,413,28
6382,780,2023-11-09,login,analytics,908,17
6383,780,2023-11-05,support_ticket,billing,2396,30
6384,780,2024-02-24,feature_use,api,934,30
6385,780,2024-06-25,api_call,team_mgmt,591,9
6386,780,2024-07-31,upgrade_inquiry,settings,897,19
6387,780,2024-03-18,api_call,dashboard,2451,29
6388,780,2024-06-09,page_view,dashboard,3263,15
6389,780,2024-06-06,feature_use,reports,21,12
6390,780,2023-09-30,support_ticket,dashboard,3041,15
6391,780,2023-09-17,api_call,dashboard,2179,27
6392,781,2024-06-05,export,billing,2360,23
6393,781,2024-05-05,upgrade_inquiry,billing,2999,22
6394,781,2022-09-01,export,billing,2640,7
6395,781,2024-03-30,export,api,258,23
6396,781,2024-03-21,feature_use,,940,21
6397,781,2023-07-15,feature_use,settings,622,21
6398,781,2023-04-06,api_call,billing,41,23
6399,781,2022-09-18,support_ticket,api,2940,24
6400,781,2024-05-28,upgrade_inquiry,dashboard,221,24
6401,782,2024-05-25,support_ticket,team_mgmt,2700,15
6402,782,2024-07-07,upgrade_inquiry,integrations,3504,22
6403,782,2024-02-02,support_ticket,analytics,2908,20
6404,782,2024-05-31,page_view,settings,2483,28
6405,782,2024-01-29,upgrade_inquiry,analytics,828,25
6406,782,2024-04-30,upgrade_inquiry,analytics,2089,1
6407,782,2024-01-12,feature_use,analytics,1549,19
6408,783,2023-01-21,support_ticket,team_mgmt,1654,9
6409,783,2022-11-05,api_call,settings,2536,9
6410,783,2023-01-15,feature_use,,735,27
6411,783,2023-05-14,login,,790,5
6412,783,2023-01-30,support_ticket,reports,3372,6
6413,784,2023-06-28,upgrade_inquiry,api,3453,15
6414,784,2022-10-20,upgrade_inquiry,team_mgmt,3537,6
6415,784,2022-09-27,feature_use,analytics,2526,23
6416,784,2022-08-12,upgrade_inquiry,analytics,1758,1
6417,784,2022-10-26,feature_use,analytics,942,3
6418,784,2023-02-27,support_ticket,dashboard,484,23
6419,784,2022-11-01,support_ticket,dashboard,1216,22
6420,784,2022-08-06,api_call,integrations,1283,29
6421,784,2022-09-19,page_view,analytics,21,22
6422,785,2023-06-06,page_view,team_mgmt,3457,20
6423,785,2022-08-20,upgrade_inquiry,analytics,1224,1
6424,785,2022-10-06,page_view,dashboard,1117,27
6425,785,2022-06-15,login,,3485,14
6426,785,2024-04-10,page_view,settings,2026,24
6427,785,2023-07-08,page_view,integrations,1495,23
6428,785,2023-09-10,api_call,settings,1025,1
6429,785,2023-12-31,api_call,reports,3263,5
6430,785,2022-05-23,page_view,settings,487,11
6431,785,2022-09-17,api_call,billing,1034,27
6432,786,2024-06-26,export,dashboard,2548,18
6433,786,2024-03-24,feature_use,reports,3093,14
6434,787,2022-07-03,support_ticket,dashboard,2898,25
6435,787,2022-07-25,export,settings,2604,1
6436,787,2022-08-02,page_view,settings,2356,7
6437,787,2022-07-25,feature_use,settings,332,14
6438,787,2022-06-30,feature_use,api,1317,21
6439,787,2022-06-30,upgrade_inquiry,team_mgmt,1136,10
6440,787,2022-06-23,feature_use,reports,810,7
6441,787,2022-06-30,feature_use,team_mgmt,1737,28
6442,788,2024-01-11,login,analytics,3281,11
6443,788,2023-12-10,export,dashboard,1596,9
6444,788,2024-07-21,feature_use,,1525,26
6445,788,2023-09-14,api_call,reports,573,20
6446,788,2024-01-20,upgrade_inquiry,analytics,1657,23
6447,788,2023-07-27,export,reports,2121,22
6448,788,2023-04-13,support_ticket,,1007,26
6449,788,2024-06-05,login,team_mgmt,1605,19
6450,788,2023-04-12,export,settings,1543,7
6451,788,2024-05-30,support_ticket,dashboard,2044,16
6452,789,2022-01-20,export,team_mgmt,1886,12
6453,789,2022-01-20,feature_use,billing,2442,22
6454,790,2022-11-08,api_call,integrations,3356,7
6455,790,2022-11-09,feature_use,settings,2787,21
6456,790,2022-10-18,feature_use,integrations,3492,24
6457,791,2024-06-29,export,settings,3543,10
6458,791,2024-02-05,feature_use,,2541,1
6459,791,2023-12-25,support_ticket,settings,2048,24
6460,792,2023-11-03,export,analytics,1551,9
6461,792,2024-04-07,upgrade_inquiry,billing,2635,14
6462,792,2024-07-05,export,,2829,30
6463,792,2024-05-11,upgrade_inquiry,api,1636,24
6464,792,2024-07-14,support_ticket,billing,456,5
6465,792,2024-07-03,export,dashboard,3035,4
6466,792,2023-12-23,upgrade_inquiry,integrations,1729,2
6467,792,2024-05-21,feature_use,team_mgmt,54,26
6468,792,2024-04-13,support_ticket,settings,1468,14
6469,792,2024-04-21,login,billing,1122,21
6470,792,2023-12-16,export,settings,725,30
6471,792,2024-02-21,api_call,,1717,3
6472,792,2024-04-05,support_ticket,dashboard,2494,10
6473,792,2024-01-03,feature_use,,701,5
6474,792,2024-04-30,export,,268,9
6475,792,2023-11-18,login,dashboard,451,22
6476,792,2024-01-02,upgrade_inquiry,dashboard,1415,2
6477,792,2024-04-03,api_call,settings,3008,6
6478,792,2023-12-23,page_view,settings,1304,17
6479,792,2023-11-18,api_call,,451,2
6480,793,2022-11-23,upgrade_inquiry,team_mgmt,3208,5
6481,793,2023-09-24,feature_use,settings,2908,9
6482,793,2023-08-12,support_ticket,analytics,1528,27
6483,793,2024-02-27,feature_use,settings,2028,14
6484,793,2024-03-04,feature_use,billing,2194,28
6485,793,2023-04-28,support_ticket,team_mgmt,549,5
6486,793,2022-09-30,support_ticket,dashboard,500,22
6487,793,2022-11-07,page_view,dashboard,96,5
6488,793,2023-10-24,upgrade_inquiry,settings,2767,19
6489,793,2023-11-01,page_view,team_mgmt,3600,16
6490,793,2023-10-29,api_call,reports,2397,6
6491,793,2022-09-29,feature_use,team_mgmt,1650,8
6492,793,2023-11-05,page_view,billing,1427,27
6493,793,2023-08-16,api_call,team_mgmt,2556,28
6494,793,2023-06-12,api_call,integrations,429,22
6495,794,2023-07-07,login,reports,1644,6
6496,794,2024-07-14,support_ticket,integrations,1378,6
6497,794,2022-08-24,upgrade_inquiry,integrations,3131,18
6498,794,2023-05-20,feature_use,reports,2201,16
6499,794,2024-01-20,upgrade_inquiry,integrations,2702,24
6500,795,2024-07-03,api_call,api,1963,12
6501,795,2024-01-03,feature_use,reports,3198,28
6502,795,2024-04-29,upgrade_inquiry,analytics,589,28
6503,795,2023-11-25,page_view,reports,846,28
6504,795,2024-03-21,page_view,team_mgmt,2747,18
6505,795,2024-05-04,support_ticket,dashboard,1823,19
6506,795,2024-03-26,support_ticket,integrations,2524,7
6507,795,2024-04-02,login,reports,761,7
6508,796,2022-02-06,api_call,,1332,2
6509,796,2022-03-03,upgrade_inquiry,analytics,1873,23
6510,796,2022-02-02,api_call,dashboard,1632,25
6511,796,2022-02-17,page_view,settings,27,23
6512,796,2022-02-26,support_ticket,dashboard,921,16
6513,796,2022-02-23,login,reports,3020,14
6514,796,2022-01-14,support_ticket,billing,2009,24
6515,797,2024-01-30,api_call,reports,548,8
6516,797,2024-03-05,api_call,api,2281,16
6517,797,2023-06-30,support_ticket,team_mgmt,1645,27
6518,797,2024-04-14,support_ticket,analytics,1042,5
6519,797,2024-07-30,page_view,billing,873,25
6520,797,2024-07-25,export,dashboard,2544,11
6521,797,2023-08-17,page_view,reports,2039,23
6522,797,2024-01-23,export,settings,2995,4
6523,797,2024-01-06,upgrade_inquiry,analytics,2003,10
6524,797,2023-08-11,upgrade_inquiry,analytics,492,23
6525,797,2023-10-10,export,reports,2697,21
6526,797,2024-01-16,login,dashboard,2284,1
6527,797,2023-07-18,support_ticket,integrations,1494,24
6528,797,2024-05-01,feature_use,billing,2954,25
6529,797,2023-02-16,login,dashboard,1712,22
6530,797,2024-02-25,login,team_mgmt,2574,14
6531,797,2022-11-25,feature_use,settings,3112,12
6532,797,2023-06-15,login,dashboard,2687,26
6533,797,2024-02-12,api_call,integrations,1155,3
6534,797,2023-11-03,feature_use,team_mgmt,1136,25
6535,798,2022-09-19,feature_use,integrations,247,20
6536,798,2023-03-17,feature_use,,229,4
6537,798,2024-06-28,upgrade_inquiry,dashboard,2217,16
6538,798,2024-05-10,support_ticket,integrations,1864,10
6539,799,2024-01-27,feature_use,analytics,2596,28
6540,799,2024-07-26,page_view,settings,1407,22
6541,799,2024-07-31,upgrade_inquiry,analytics,306,27
6542,799,2024-06-02,upgrade_inquiry,settings,540,25
6543,799,2024-01-28,page_view,api,3543,27
6544,799,2024-04-05,upgrade_inquiry,,1876,17
6545,799,2024-02-23,api_call,dashboard,3442,6
6546,799,2024-07-31,upgrade_inquiry,api,1433,7
6547,799,2024-07-31,page_view,billing,3262,11
6548,799,2024-02-28,feature_use,dashboard,1289,7
6549,799,2024-06-06,support_ticket,,259,8
6550,799,2024-01-23,feature_use,billing,424,12
6551,799,2024-05-19,export,reports,1608,27
6552,799,2024-02-06,upgrade_inquiry,billing,2932,10
6553,799,2024-05-04,page_view,api,781,20
6554,799,2024-01-24,export,settings,1249,4
6555,799,2024-06-08,support_ticket,dashboard,1824,3
6556,799,2024-08-01,login,integrations,2064,7
6557,800,2023-11-17,support_ticket,settings,1893,13
6558,800,2023-12-18,upgrade_inquiry,settings,2203,23
6559,800,2024-03-18,api_call,,3206,25
6560,800,2023-12-06,support_ticket,team_mgmt,1680,6
6561,800,2023-09-15,page_view,integrations,2900,21
6562,800,2023-11-26,export,,3598,13
6563,800,2024-01-17,feature_use,team_mgmt,74,30
6564,800,2024-03-06,feature_use,reports,2900,20
6565,800,2024-01-15,page_view,reports,1964,27
6566,800,2023-11-20,feature_use,api,3252,14
6567,800,2023-12-01,api_call,reports,1973,6
6568,800,2024-04-06,api_call,api,1479,12
6569,800,2023-10-15,support_ticket,billing,2272,26
6570,801,2024-02-04,feature_use,dashboard,2509,3
6571,801,2022-08-08,login,dashboard,703,13
6572,801,2023-04-06,export,dashboard,58,22
6573,801,2022-11-10,upgrade_inquiry,dashboard,1840,24
6574,801,2023-03-24,upgrade_inquiry,settings,2302,25
6575,802,2023-04-13,upgrade_inquiry,dashboard,1739,22
6576,802,2022-09-08,page_view,team_mgmt,3428,28
6577,802,2022-11-14,upgrade_inquiry,team_mgmt,725,26
6578,802,2024-05-09,page_view,dashboard,781,9
6579,802,2023-07-26,login,billing,2238,27
6580,802,2024-06-13,upgrade_inquiry,api,2729,2
6581,802,2023-03-02,support_ticket,settings,1642,22
6582,802,2024-05-03,support_ticket,integrations,2517,21
6583,803,2023-12-02,page_view,team_mgmt,2436,24
6584,803,2024-06-09,feature_use,dashboard,1271,28
6585,803,2023-05-18,login,settings,1320,7
6586,803,2024-06-07,feature_use,integrations,987,6
6587,803,2023-04-06,feature_use,dashboard,285,28
6588,803,2023-08-15,upgrade_inquiry,analytics,2612,17
6589,803,2023-06-19,feature_use,analytics,1914,6
6590,803,2023-09-13,support_ticket,analytics,416,3
6591,803,2023-10-25,feature_use,analytics,407,10
6592,803,2024-05-20,export,billing,1594,5
6593,804,2022-07-22,support_ticket,integrations,294,30
6594,804,2022-10-20,export,settings,1203,28
6595,804,2022-06-27,api_call,analytics,2461,2
6596,804,2022-06-23,upgrade_inquiry,,827,11
6597,804,2022-08-09,feature_use,settings,2006,4
6598,804,2022-08-29,upgrade_inquiry,,244,4
6599,804,2022-09-19,page_view,reports,242,18
6600,804,2023-02-02,page_view,analytics,1507,9
6601,804,2022-02-10,page_view,billing,114,2
6602,804,2022-04-05,feature_use,billing,1654,24
6603,805,2024-05-16,page_view,reports,3446,9
6604,805,2023-06-15,login,dashboard,1306,10
6605,805,2023-09-27,support_ticket,reports,788,15
6606,805,2023-05-02,upgrade_inquiry,integrations,2911,9
6607,805,2024-06-05,api_call,api,3231,5
6608,805,2023-05-04,login,,3582,2
6609,805,2024-04-15,page_view,,3559,12
6610,805,2024-06-22,export,billing,2501,26
6611,805,2023-04-17,api_call,api,2111,19
6612,806,2024-05-03,export,dashboard,935,18
6613,806,2023-10-18,support_ticket,team_mgmt,3410,17
6614,806,2024-05-04,feature_use,analytics,1129,14
6615,806,2023-05-15,api_call,analytics,492,11
6616,807,2023-04-18,login,integrations,1344,2
6617,807,2024-05-25,export,dashboard,2690,16
6618,807,2023-11-06,export,analytics,285,28
6619,807,2022-08-14,api_call,settings,93,22
6620,807,2023-08-26,page_view,team_mgmt,88,8
6621,807,2023-03-12,api_call,team_mgmt,89,2
6622,807,2023-10-08,feature_use,analytics,787,16
6623,807,2023-03-11,api_call,analytics,3243,10
6624,807,2023-05-27,feature_use,api,2719,12
6625,807,2022-06-21,api_call,team_mgmt,1071,15
6626,807,2023-07-27,feature_use,reports,2313,18
6627,807,2023-12-16,api_call,integrations,3031,18
6628,807,2024-06-04,feature_use,billing,2341,8
6629,807,2022-05-21,login,analytics,2081,26
6630,807,2023-01-23,upgrade_inquiry,team_mgmt,256,15
6631,807,2022-07-14,upgrade_inquiry,api,1485,16
6632,807,2023-04-07,login,reports,1880,3
6633,807,2023-01-21,support_ticket,dashboard,3582,7
6634,808,2024-03-02,page_view,integrations,2849,4
6635,808,2023-05-01,export,dashboard,516,15
6636,808,2024-02-10,page_view,dashboard,3476,6
6637,808,2024-04-07,upgrade_inquiry,reports,2796,5
6638,808,2024-03-12,login,billing,1139,2
6639,809,2023-10-07,export,reports,25,8
6640,809,2023-09-25,feature_use,settings,2296,4
6641,809,2022-03-29,login,integrations,788,10
6642,809,2023-11-14,support_ticket,integrations,3153,19
6643,809,2022-08-10,login,team_mgmt,1274,24
6644,809,2022-06-10,feature_use,reports,1780,12
6645,809,2023-09-17,upgrade_inquiry,reports,352,12
6646,809,2024-02-21,api_call,team_mgmt,3184,25
6647,809,2023-08-30,export,reports,817,13
6648,809,2024-05-31,api_call,team_mgmt,2732,17
6649,809,2023-11-29,upgrade_inquiry,billing,1017,27
6650,810,2024-03-15,page_view,integrations,2536,29
6651,810,2024-06-05,api_call,,552,9
6652,810,2024-07-11,login,team_mgmt,3327,25
6653,810,2024-04-16,upgrade_inquiry,team_mgmt,430,7
6654,810,2024-03-17,login,billing,3049,17
6655,810,2024-04-12,support_ticket,dashboard,2211,10
6656,810,2024-04-23,support_ticket,api,388,28
6657,810,2024-03-30,feature_use,reports,2841,18
6658,810,2024-04-15,upgrade_inquiry,,3067,26
6659,810,2024-04-12,upgrade_inquiry,reports,1067,12
6660,810,2024-05-18,export,team_mgmt,184,21
6661,810,2024-05-20,support_ticket,integrations,862,6
6662,810,2024-03-23,feature_use,billing,2418,23
6663,810,2024-05-30,api_call,settings,792,5
6664,810,2024-05-09,support_ticket,integrations,3034,20
6665,810,2024-04-15,feature_use,dashboard,1915,17
6666,810,2024-03-28,export,dashboard,1358,24
6667,810,2024-03-07,export,,2395,18
6668,810,2024-07-30,api_call,settings,2999,24
6669,810,2024-03-13,api_call,,2822,24
6670,810,2024-03-21,page_view,team_mgmt,663,8
6671,810,2024-04-23,page_view,integrations,1529,4
6672,810,2024-03-11,page_view,integrations,2106,12
6673,810,2024-03-16,support_ticket,integrations,1187,21
6674,810,2024-04-23,support_ticket,analytics,1960,29
6675,811,2022-11-13,api_call,dashboard,2525,10
6676,811,2023-01-19,login,team_mgmt,1139,12
6677,811,2022-11-29,page_view,integrations,3256,16
6678,811,2023-03-30,export,dashboard,498,17
6679,811,2023-02-22,login,billing,372,8
6680,811,2023-08-08,export,dashboard,26,13
6681,811,2022-09-23,support_ticket,dashboard,2430,14
6682,812,2024-07-30,feature_use,integrations,3133,13
6683,813,2023-09-14,upgrade_inquiry,team_mgmt,1818,14
6684,813,2023-04-12,feature_use,integrations,1919,17
6685,813,2024-06-22,upgrade_inquiry,billing,156,15
6686,813,2024-01-19,api_call,dashboard,2630,21
6687,813,2023-05-02,page_view,billing,1431,6
6688,813,2023-01-09,export,dashboard,3203,8
6689,813,2023-01-21,api_call,billing,2594,29
6690,813,2022-07-12,login,api,937,6
6691,814,2024-01-05,api_call,api,3309,9
6692,814,2024-01-21,support_ticket,reports,2585,12
6693,814,2024-02-24,feature_use,api,347,28
6694,814,2024-01-12,export,reports,3089,12
6695,814,2023-12-31,login,dashboard,2264,18
6696,814,2023-12-22,api_call,,2321,11
6697,815,2023-05-19,export,integrations,1405,13
6698,816,2022-03-07,api_call,reports,1239,22
6699,816,2022-02-22,feature_use,,1612,1
6700,816,2022-02-25,upgrade_inquiry,api,3311,3
6701,816,2022-03-02,api_call,settings,1078,16
6702,816,2022-03-18,login,team_mgmt,1035,20
6703,816,2022-03-14,api_call,billing,713,5
6704,817,2022-11-14,api_call,,2378,15
6705,817,2022-07-31,feature_use,reports,1554,1
6706,817,2022-02-01,page_view,analytics,2334,10
6707,818,2023-01-29,page_view,dashboard,3070,29
6708,818,2022-11-28,support_ticket,api,2546,12
6709,818,2022-11-25,export,analytics,1007,25
6710,818,2023-01-01,support_ticket,reports,2604,27
6711,818,2023-02-17,page_view,team_mgmt,2158,21
6712,818,2022-12-31,feature_use,dashboard,1138,10
6713,818,2022-12-29,page_view,team_mgmt,3190,29
6714,818,2023-01-02,api_call,,2796,30
6715,818,2022-11-27,upgrade_inquiry,analytics,1003,27
6716,819,2024-01-08,login,,2690,12
6717,819,2023-05-18,export,reports,525,29
6718,819,2024-06-05,support_ticket,,2669,23
6719,819,2023-05-29,page_view,api,1727,24
6720,819,2024-02-27,feature_use,dashboard,1396,14
6721,819,2024-04-14,login,billing,2847,19
6722,819,2023-09-02,feature_use,reports,2365,15
6723,819,2023-11-21,page_view,billing,1619,7
6724,819,2023-07-17,support_ticket,analytics,2458,2
6725,819,2023-07-27,export,,1822,21
6726,819,2024-03-24,login,team_mgmt,2932,14
6727,820,2024-07-15,export,reports,93,5
6728,820,2024-07-20,login,,2050,23
6729,820,2024-06-28,login,api,2186,19
6730,820,2024-07-16,feature_use,analytics,1368,21
6731,820,2024-07-25,login,dashboard,3021,22
6732,820,2024-06-24,login,dashboard,2184,11
6733,820,2024-07-08,upgrade_inquiry,,656,11
6734,820,2024-07-12,support_ticket,api,759,1
6735,820,2024-07-11,api_call,analytics,1461,5
6736,820,2024-07-30,login,team_mgmt,2046,10
6737,820,2024-08-01,upgrade_inquiry,analytics,202,6
6738,820,2024-07-01,export,analytics,956,16
6739,820,2024-08-01,upgrade_inquiry,reports,372,27
6740,820,2024-07-23,api_call,analytics,2415,2
6741,820,2024-07-22,upgrade_inquiry,team_mgmt,614,28
6742,820,2024-07-07,feature_use,api,2692,17
6743,820,2024-07-02,support_ticket,team_mgmt,3096,15
6744,820,2024-07-16,page_view,settings,2282,30
6745,820,2024-06-25,api_call,dashboard,2144,12
6746,820,2024-06-19,export,api,2151,14
6747,820,2024-06-14,upgrade_inquiry,,518,15
6748,820,2024-06-18,page_view,dashboard,1550,11
6749,820,2024-07-09,page_view,,657,25
6750,820,2024-07-24,upgrade_inquiry,analytics,1932,5
6751,821,2023-04-10,api_call,team_mgmt,2058,24
6752,821,2023-04-10,page_view,,182,9
6753,821,2022-05-13,upgrade_inquiry,,2011,17
6754,821,2023-01-31,upgrade_inquiry,api,1345,26
6755,821,2022-12-04,upgrade_inquiry,analytics,1807,23
6756,822,2023-11-02,support_ticket,reports,2565,12
6757,822,2023-12-31,login,team_mgmt,1791,6
6758,822,2023-11-25,upgrade_inquiry,analytics,1900,27
6759,822,2023-07-31,export,,2324,5
6760,822,2023-11-03,page_view,analytics,3247,25
6761,822,2023-10-28,support_ticket,billing,275,9
6762,822,2023-12-09,support_ticket,,944,3
6763,823,2024-01-09,support_ticket,integrations,653,4
6764,823,2023-11-16,upgrade_inquiry,integrations,438,28
6765,823,2024-03-03,support_ticket,integrations,196,11
6766,823,2024-03-21,upgrade_inquiry,analytics,3142,26
6767,823,2023-05-23,support_ticket,,859,27
6768,823,2023-01-02,api_call,,2305,2
6769,824,2023-08-30,page_view,settings,715,12
6770,824,2023-08-19,upgrade_inquiry,analytics,2560,15
6771,824,2024-07-23,support_ticket,analytics,1553,22
6772,824,2024-03-06,login,team_mgmt,2691,12
6773,824,2024-07-17,feature_use,settings,3509,27
6774,824,2024-06-16,login,team_mgmt,2870,12
6775,824,2024-03-28,page_view,reports,3258,8
6776,824,2024-06-07,export,integrations,1125,30
6777,824,2024-03-04,support_ticket,billing,3361,29
6778,824,2023-07-29,login,settings,1257,28
6779,825,2023-03-26,login,analytics,153,7
6780,825,2023-02-05,page_view,,1263,8
6781,825,2024-02-17,feature_use,settings,2160,13
6782,825,2023-04-22,support_ticket,analytics,1315,18
6783,825,2024-07-03,page_view,integrations,1201,27
6784,825,2023-02-28,api_call,settings,2274,13
6785,825,2023-10-09,upgrade_inquiry,settings,297,7
6786,825,2024-05-28,login,team_mgmt,2141,16
6787,825,2023-02-26,feature_use,integrations,3366,2
6788,825,2023-04-27,support_ticket,reports,464,17
6789,825,2023-06-30,page_view,dashboard,1772,23
6790,825,2023-03-13,export,analytics,2165,6
6791,825,2023-04-20,page_view,team_mgmt,1723,9
6792,825,2024-03-11,page_view,dashboard,3174,11
6793,825,2024-06-20,export,settings,696,1
6794,825,2024-01-15,login,dashboard,2188,2
6795,826,2024-04-17,feature_use,analytics,21,23
6796,827,2024-01-02,upgrade_inquiry,dashboard,3246,13
6797,827,2024-08-01,upgrade_inquiry,team_mgmt,24,24
6798,827,2023-11-21,upgrade_inquiry,dashboard,3269,10
6799,827,2024-01-23,feature_use,api,1679,24
6800,828,2023-06-13,support_ticket,billing,151,21
6801,828,2024-01-29,support_ticket,dashboard,2886,16
6802,828,2023-12-26,api_call,settings,3299,5
6803,828,2024-02-17,support_ticket,api,520,1
6804,829,2023-03-20,export,api,111,16
6805,829,2023-03-23,support_ticket,integrations,1412,19
6806,829,2023-03-16,feature_use,billing,1725,30
6807,829,2023-03-13,api_call,,3205,28
6808,830,2023-05-14,page_view,team_mgmt,1258,10
6809,830,2022-08-24,api_call,analytics,1740,5
6810,831,2024-05-26,support_ticket,,3365,23
6811,831,2024-07-22,support_ticket,team_mgmt,2650,3
6812,831,2024-04-11,api_call,integrations,1730,24
6813,831,2023-10-26,page_view,billing,1543,18
6814,831,2023-12-02,api_call,analytics,2195,28
6815,831,2023-10-08,export,settings,2745,4
6816,831,2024-03-11,support_ticket,dashboard,357,21
6817,831,2024-02-04,support_ticket,team_mgmt,61,1
6818,831,2024-01-28,api_call,dashboard,3529,4
6819,831,2024-05-11,feature_use,integrations,1880,11
6820,831,2024-07-01,login,reports,2613,6
6821,831,2024-06-01,api_call,analytics,2869,3
6822,831,2024-01-01,login,,2117,7
6823,831,2024-07-14,support_ticket,billing,1837,2
6824,831,2023-10-22,page_view,dashboard,403,14
6825,832,2023-08-26,feature_use,billing,2844,8
6826,833,2022-10-11,login,settings,641,1
6827,833,2023-02-20,page_view,billing,2559,27
6828,833,2022-12-19,upgrade_inquiry,billing,2673,22
6829,834,2023-01-04,api_call,billing,2297,20
6830,834,2023-05-31,api_call,,578,27
6831,834,2023-04-20,api_call,billing,3269,10
6832,834,2024-03-03,feature_use,dashboard,2072,8
6833,834,2024-04-26,page_view,api,2696,27
6834,834,2023-12-05,login,,2056,8
6835,834,2023-07-09,upgrade_inquiry,billing,1003,10
6836,834,2023-03-13,login,api,3287,13
6837,834,2023-08-10,upgrade_inquiry,,3026,14
6838,834,2023-10-13,upgrade_inquiry,integrations,1512,10
6839,834,2023-09-13,upgrade_inquiry,team_mgmt,54,15
6840,834,2023-12-05,export,billing,1194,12
6841,834,2023-07-06,upgrade_inquiry,,3535,6
6842,834,2023-05-31,feature_use,settings,128,19
6843,834,2023-04-25,page_view,dashboard,3178,17
6844,834,2024-07-24,support_ticket,team_mgmt,3515,10
6845,834,2023-07-28,upgrade_inquiry,api,1758,16
6846,834,2024-06-16,feature_use,,656,15
6847,834,2023-12-19,upgrade_inquiry,,1857,13
6848,834,2024-06-12,login,team_mgmt,2360,18
6849,834,2023-03-03,login,billing,504,23
6850,834,2023-08-16,login,settings,1794,19
6851,834,2023-06-02,upgrade_inquiry,integrations,837,21
6852,834,2024-05-18,page_view,integrations,1090,12
6853,834,2024-05-22,page_view,api,923,13
6854,835,2023-11-02,api_call,,1182,29
6855,835,2024-07-21,upgrade_inquiry,reports,438,27
6856,835,2023-08-19,export,billing,1999,12
6857,835,2024-05-21,api_call,team_mgmt,920,29
6858,835,2024-05-25,page_view,,2159,1
6859,835,2023-12-08,login,team_mgmt,1240,11
6860,835,2023-03-06,login,billing,734,10
6861,835,2024-03-15,export,reports,2164,24
6862,835,2024-02-21,api_call,reports,3321,30
6863,836,2024-02-06,login,integrations,1401,22
6864,836,2024-03-11,export,team_mgmt,1334,4
6865,836,2024-06-03,api_call,api,2175,13
6866,836,2024-04-02,feature_use,settings,2562,10
6867,836,2024-06-25,page_view,,985,14
6868,837,2024-08-11,support_ticket,billing,2648,12
6869,838,2024-04-28,api_call,reports,1912,28
6870,838,2023-12-29,export,team_mgmt,132,3
6871,838,2024-07-15,upgrade_inquiry,reports,863,17
6872,838,2024-07-16,page_view,api,469,16
6873,838,2023-12-11,api_call,,1009,13
6874,838,2023-10-06,page_view,analytics,1734,28
6875,838,2024-07-06,upgrade_inquiry,settings,3203,9
6876,839,2024-02-10,login,team_mgmt,797,7
6877,839,2024-01-13,feature_use,dashboard,1675,28
6878,839,2024-01-23,support_ticket,,131,15
6879,839,2024-01-20,page_view,settings,893,11
6880,839,2024-07-11,upgrade_inquiry,billing,1580,19
6881,839,2024-02-02,export,api,2063,16
6882,839,2024-06-17,support_ticket,integrations,3142,10
6883,839,2024-01-14,export,dashboard,3332,11
6884,839,2023-12-14,feature_use,settings,231,27
6885,839,2024-05-07,export,dashboard,1450,2
6886,839,2024-05-01,api_call,integrations,2916,28
6887,839,2024-06-06,support_ticket,billing,237,7
6888,839,2024-07-16,export,team_mgmt,3325,8
6889,839,2024-03-14,login,api,2676,13
6890,840,2024-05-01,api_call,api,1749,3
6891,840,2024-01-12,support_ticket,reports,1506,28
6892,840,2023-09-23,login,,2233,21
6893,840,2023-07-24,api_call,api,2819,17
6894,840,2024-01-02,login,dashboard,589,3
6895,840,2024-07-30,feature_use,analytics,3078,21
6896,840,2023-06-30,feature_use,api,858,5
6897,840,2023-09-03,upgrade_inquiry,,2930,15
6898,840,2024-07-14,api_call,settings,2780,21
6899,840,2023-10-11,support_ticket,reports,3524,6
6900,840,2023-07-29,page_view,analytics,2671,22
6901,840,2024-04-17,login,team_mgmt,3334,18
6902,840,2023-12-16,page_view,dashboard,1835,30
6903,840,2024-05-07,page_view,settings,1187,21
6904,840,2024-04-22,feature_use,dashboard,1864,2
6905,841,2024-04-29,api_call,api,2954,8
6906,841,2024-02-26,login,api,2246,20
6907,841,2024-07-05,support_ticket,reports,368,17
